1.1108	-0.77306	0.83663	-1.1283	-1.4245	0.71744	-0.77791	0.31599	1.4065	0.40112	0.92966	-1.8848	0.66154	2.1385	0.54114	-1.5409	-0.20314	-0.49997	0.38302	0.11457	0.10704	-0.66359	-0.89794	-0.88462	0.93926	-1.9971	-0.076218	0.21519	-0.72659	0.06443	0.073702	-0.49456	0.29141	0.23594	0.10535	-0.20531	0.061445	-1.8461	-0.39833	-0.54355	-0.9119	0.6527	-0.73427	0.54063	0.97584	-0.15687	0.2778	0.63952	-0.080978	0.54087	-1.2626	1.1104	-0.98956	-1.8288	1.3845	-0.062727	0.44892	-0.36326	-1.0206	-3.073
0.95617	-0.28668	-0.19734	0.40561	-1.4193	-0.72945	1.1473	0.59786	-1.2813	-2.2033	-0.57125	0.44445	0.94238	0.093725	-1.1223	0.30616	-1.1723	-0.96097	-0.65374	-1.4854	-0.52787	-1.158	-0.54277	-0.71638	-0.61483	-0.30454	1.032	0.81969	0.26916	-1.5673	-1.8197	-1.9061	2.4036	0.8535	0.13549	-1.0936	-1.1464	0.54764	1.5651	-1.6933	-0.4494	-0.084292	-1.992	0.84125	-0.41466	1.9122	-0.3909	0.40918	-1.1424	-0.62486	-1.1687	0.39258	1.3018	-0.59364	0.43638	-0.50436	0.10211	1.1963	0.12028	-1.0368
-1.3086	-0.16987	-0.19167	-0.86582	0.18066	1.2665	-0.25117	-0.20457	-2.2015	-0.77451	-1.3933	-0.72915	0.52559	1.5233	1.7985	-0.11688	-0.3202	0.81752	0.49016	1.1157	1.1299	-1.1271	0.8922	0.25602	-0.46332	-0.98484	1.5754	-1.1113	-1.5403	0.33707	2.2947	-0.0358	0.60256	-0.74322	1.8735	0.32074	0.5301	-0.95207	0.85404	0.38915	-1.156	0.03974	-0.4506	0.10925	-0.25055	-0.1899	-1.0329	-0.32329	0.76653	1.7447	-1.1605	2.3774	1.5261	0.16851	-0.30121	-0.69865	0.83277	-0.69461	-0.46188	0.88362
0.66557	0.89675	0.50473	-0.4009	-0.51385	0.79637	-0.67119	1.1867	0.7907	0.28772	0.0032261	0.5899	3.5267	-0.11244	-1.5566	1.9151	0.60985	-0.64791	2.6173	0.37272	0.11538	-0.95748	-1.2439	-1.9452	-0.6035	-0.87073	0.46498	-0.13701	1.9524	1.4754	-0.014184	-0.28582	0.96926	-1.3043	0.51244	-0.82748	-0.40032	-0.6718	0.57563	-0.77809	-1.0636	0.55298	-0.42343	0.36159	-0.35189	0.26954	-2.5644	0.46586	1.8536	1.0393	0.9109	-0.23973	0.181	0.24425	0.096393	-0.83047	-0.35225	-0.17478	-0.48065	0.83684
3.8754	-1.3233	0.12834	-1.4424	1.3025	1.4099	-1.6625	1.9437	-1.0847	0.22682	1.0989	0.8689	2.2957	2.7526	0.13832	-1.9071	-0.36499	-0.84811	-0.76475	-2.1655	-0.96305	1.0607	-1.7578	-1.3098	0.4612	1.8736	-0.1887	1.7588	1.5988	-0.90341	-0.21303	0.084445	-1.5756	0.40234	-0.17007	-0.42039	0.29173	0.98769	0.39293	0.19455	0.27978	0.05122	-0.77447	0.78678	1.4089	-0.5341	1.9278	-0.17625	-0.24375	-0.8976	-0.79234	-0.95297	0.35391	1.597	0.52747	0.8542	1.3418	-2.4995	-0.16756	0.35302
1.0951	-1.3049	-1.0059	0.79068	-0.11657	0.55309	-0.96064	-1.6338	0.7612	1.1933	1.6321	-1.7922	-1.3369	-1.4738	-0.041663	-0.61551	1.3142	-1.4551	-1.7423	-0.087942	0.89871	-1.0984	-1.5601	-0.44018	-1.5608	-0.11445	0.94761	0.17152	-1.9733	-0.93564	-0.16922	2.2407	1.0331	0.42229	1.7993	-0.56357	-0.34827	1.4126	1.5024	0.73038	0.49075	-0.58613	0.7449	-0.82815	0.57452	0.28184	1.1393	-0.42587	0.63614	0.79318	-0.89838	0.15624	1.5973	0.11244	-0.30862	0.45666	-0.2751	0.44314	-0.13477	-0.018328
0.70351	1.3623	0.45187	1.6484	-2.0284	-0.44926	0.23599	-0.83517	-1.276	0.61704	0.6127	0.49783	0.39532	-0.87056	-0.49769	-0.10667	-0.68783	0.33188	2.3652	-0.67062	0.45843	-1.2243	1.1504	-1.156	0.034803	-0.44547	0.33792	0.18664	0.1332	2.8964	-0.79902	-0.03045	2.5088	-1.2798	0.41691	-1.2101	1.0306	0.32753	0.65212	-0.27886	0.24519	1.4725	-2.2751	-1.6333	0.41547	-0.65477	-0.29635	-1.4969	-0.90483	-0.40418	-0.7258	-0.86649	-0.42185	-0.94267	1.3419	-0.98843	1.8179	-0.37444	-1.4517	-0.61868
1.4267	1.0559	0.16023	0.2874	0.63291	-1.459	-0.58171	-1.8301	-0.4491	0.94927	0.71744	3.212	0.16673	-2.1565	1.6894	1.2823	-0.58263	0.22261	0.77945	0.00264	0.31303	-0.49779	-0.42243	-0.29085	-1.4395	2.1183	-0.6815	1.3157	-0.20401	-0.91045	-0.77324	-0.56398	0.5073	-0.25306	-0.33753	-2.3073	-0.96769	0.20205	-0.34788	1.2901	1.3412	-0.5808	0.87514	1.3954	0.32099	1.6234	1.0624	0.21411	0.8768	0.19441	-0.41489	0.35846	0.036223	-0.36463	1.771	0.22127	2.7304	-0.29617	0.5643	1.5826
4.1668	0.30356	-0.79026	0.80338	-1.3199	-0.27385	0.27187	1.4896	1.4371	-0.027561	0.92393	0.31333	0.66112	1.9153	0.15676	-0.30054	-0.50003	0.71647	1.3373	1.0098	-1.0655	-0.96159	-1.753	0.50528	-0.74999	0.14022	1.5537	1.5206	1.4169	-1.6431	-0.16047	1.0297	-1.7246	-0.3096	-0.49057	0.44374	-1.007	1.089	1.7849	-0.30375	-0.0086966	0.50664	1.2033	0.52202	0.39705	-0.48281	-0.2315	0.61339	1.6829	0.56839	-1.206	0.43306	-0.092121	-0.24405	-0.21919	-0.87977	-0.3208	-0.78442	-0.36496	0.11727
0.26617	-0.21566	-0.15261	0.033688	0.45828	1.2816	0.62009	-0.28667	0.59802	-0.24553	-1.7807	-2.9927	-1.7136	-0.23713	-0.61963	-0.72016	0.040657	-0.65898	-0.63052	0.53835	0.71082	2.3647	0.23084	-0.012375	-0.21078	-0.62694	0.36712	-2.0848	-0.61145	0.33712	-0.14421	0.99806	1.4081	1.8776	1.5949	-1.4564	-0.56438	0.90149	0.39468	0.0048544	0.43692	1.1301	0.15377	-0.75863	-0.18016	-0.20779	0.89675	0.41231	0.54752	0.14784	-0.36227	0.061141	0.21671	-1.3981	0.17887	0.92758	-0.11018	1.5724	0.56049	-0.42034
-0.23503	-0.2752	0.24112	0.75469	-0.29191	0.45845	1.7553	0.93149	0.82526	-0.81481	-0.5342	0.27292	-0.10065	-1.625	-1.5144	1.0262	-0.75813	2.0783	-2.222	0.5117	0.063775	-0.6928	0.46752	-0.73143	0.85863	0.077689	-1.648	-2.4287	-0.28488	1.2176	0.16989	-0.019949	0.67933	-1.4664	1.3508	-0.96712	0.037765	-0.36357	0.14956	-1.9445	1.5239	0.54581	2.0099	1.4167	0.011481	-0.93905	-1.7389	0.016971	0.21916	1.0458	-0.95098	0.7948	0.07143	-0.77369	0.77416	0.26565	-0.23511	1.8773	0.60924	-0.11027
0.42361	0.087046	0.17359	0.45359	-0.60352	-0.79702	0.36065	1.8851	-0.30682	-1.0127	-0.23855	-0.55257	-0.32734	0.47552	-0.13	-0.59435	-0.44377	-1.3225	-0.85952	-1.5264	-0.6298	-1.1994	-0.82105	-0.41416	-1.1902	-0.048348	0.3651	-0.96362	1.1078	-1.723	-0.36212	-1.3415	-0.32025	-1.1761	-0.42379	-0.59236	-1.185	-2.0649	0.56506	2.0001	2.2233	-0.49218	-0.046003	-0.46575	0.075947	-0.91877	-1.9195	-0.036443	-1.2251	-1.9024	2.3742	-0.23335	0.40388	1.1925	-1.6848	0.41315	0.50175	0.083064	0.1578	-0.52794
1.1039	-0.84994	-0.79638	0.72534	1.6865	-0.38639	-0.50508	0.40807	1.0724	0.96798	0.27015	-0.62822	0.62976	-0.079234	1.3769	-1.4082	0.14123	1.2897	-0.49494	-0.92045	-1.2302	-0.57667	-0.49734	-0.15646	-0.96611	0.13389	-0.66283	-0.26885	-0.74672	-0.53912	3.522	3.6538	1.0873	0.95529	-1.1064	-0.41594	-0.61941	0.5353	0.48299	0.10848	-0.34028	-0.92585	0.0053217	1.1391	0.42736	0.18103	0.65748	0.58425	-1.6165	0.018774	-0.42596	-2.034	-1.3286	-0.31989	0.82543	-0.22929	0.26225	-0.89798	-2.1573	0.093917
-1.4522	1.1726	1.7351	-0.3717	1.1929	0.95365	-1.415	-0.033356	0.26112	0.52299	0.67679	0.61904	0.6784	-0.31258	0.37924	-2.2529	-1.1684	1.202	-0.66074	0.71645	1.8983	-0.49696	-0.56883	-0.10701	0.5779	-0.30473	-0.86874	-1.7301	-0.51802	0.090881	-0.44032	-0.55348	-0.98553	0.38366	-2.3438	-0.021578	0.66903	-0.84883	-0.05709	0.29179	-0.61462	-0.013643	0.41211	-0.93715	0.83516	1.0945	0.32118	0.015113	-1.1645	0.49484	-1.2158	1.5908	0.52648	0.26482	-0.3936	-2.1763	-1.1957	0.36533	2.4124	0.74025
0.4729	-0.54199	0.12228	0.96228	-0.25397	1.8918	-1.2203	-0.37624	0.052429	-1.9539	0.56542	0.1835	0.080701	0.79471	1.0437	0.80218	-0.46882	-0.046592	0.35345	-1.3834	-1.1631	-0.5546	-0.049481	1.6653	0.70075	-0.34975	-0.72314	1.6328	2.8326	0.11334	-0.56914	-1.378	0.88078	0.24064	1.1152	-0.95797	0.24058	-0.65405	1.275	-0.55119	-0.087409	-0.34782	0.99396	0.42844	-1.0042	-0.63269	-1.0457	0.50571	0.33195	-1.6354	-1.9068	-0.040399	0.69719	0.1688	-1.5438	-1.5518	0.86708	-0.14537	-0.38624	1.3162
-1.216	0.13544	0.41781	0.81988	-0.85435	0.35732	2.7485	-1.513	0.43398	-0.22977	-0.82709	-1.2901	0.4979	2.3156	-0.79383	0.54096	-0.55906	1.9766	0.54466	0.18773	0.94659	0.32261	1.4341	0.13738	-0.76285	-0.11994	1.9273	-1.553	-0.60549	1.043	-1.5618	0.66425	1.1193	0.55855	-0.41757	0.33922	0.093187	0.93525	0.66352	-0.35023	1.6199	-0.050833	-0.8127	-0.43842	0.85861	0.19522	0.88886	0.069222	2.4868	-1.6656	-0.41593	-0.084225	0.089252	1.4561	0.21945	-0.11488	0.068602	0.75149	-0.68943	0.45081
-2.3894	-0.078796	-0.94179	-0.65286	0.28253	-1.1251	-0.98897	-1.5159	-2.2285	-0.15152	1.1627	-0.65379	-0.23395	-1.0467	1.5833	-0.24941	1.294	0.36198	-0.26305	1.722	1.6244	0.53345	1.9384	2.4159	0.38515	-0.68157	0.83829	-0.1147	0.343	0.05147	1.1291	0.83057	0.61206	0.32817	-1.0756	-0.99728	-1.4614	-1.2443	-0.1551	-1.6149	2.2461	0.73928	-2.0676	-1.1546	-0.10719	-1.7129	-0.45989	1.091	-0.16388	-0.06724	-1.0016	-0.55566	-1.3516	0.36421	-0.45221	0.78337	1.2372	1.0772	-0.034841	-0.50399
-1.8688	0.11851	0.95947	-0.34093	-0.17332	0.6163	0.86392	-1.4169	0.19995	0.19583	-0.15113	0.8289	-0.36419	-0.82619	0.27601	0.4598	-0.21751	0.79612	-1.518	-0.57448	-2.5701	1.0258	-0.48857	0.24322	1.181	-0.072584	-0.30499	-1.0467	-0.42623	1.0084	-1.3991	-0.44852	0.9189	-1.6424	0.44278	0.4607	-0.88214	-1.5045	0.43314	0.80826	0.57894	0.76285	-1.1821	0.58385	-0.58001	-0.56137	-1.5559	1.1002	0.17506	1.0036	1.511	-1.1372	0.64302	-0.01276	0.91426	1.1077	0.82047	-0.81761	-0.12649	0.26414
4.8223	1.2266	2.3206	0.4145	0.21183	0.61317	-0.52778	1.2416	-0.15763	-1.3736	0.87084	-1.1869	-1.8443	0.28841	-0.95091	-0.91073	-0.16195	-0.4889	-0.22278	-1.0193	-2.4642	-2.5258	-3.396	-1.671	0.092679	-0.23452	0.007105	1.1702	1.5964	0.060429	-1.1379	-0.024745	-0.4483	-0.34739	1.7772	1.6985	0.095136	-0.42713	0.51081	-0.65627	-0.12502	-0.53047	0.10559	1.1284	0.74248	1.1436	-0.91471	0.1798	-0.98335	0.38483	0.3257	1.2963	1.0992	0.65322	-0.50507	-0.47599	-2.0516	-0.4483	-1.5512	0.92983
1.377	0.13829	-0.37841	0.14306	1.605	1.3491	-0.44844	0.16841	-1.1205	0.40073	0.73906	1.4064	-1.5312	0.50462	-0.86421	-0.37655	0.78801	0.29821	-0.16374	0.23798	1.2645	-0.99515	-1.7203	-1.528	-1.343	-0.26483	0.17026	-1.689	0.63998	-0.82835	0.70222	-0.89098	-0.39906	-1.3138	-1.066	-0.63772	-0.2288	-0.52481	1.1283	0.55014	1.8551	-0.2773	1.0666	-2.0992	0.63848	0.37147	-0.37418	0.69535	0.87763	1.0336	0.41979	0.60107	-0.67402	-1.0952	-0.26762	0.18655	0.95094	-0.79052	-0.48948	2.9745
-0.95053	1.9203	0.96115	-0.5578	-0.10656	-0.21516	0.47349	1.3656	-1.6378	2.0237	0.77779	-0.8771	-0.12601	0.29958	0.29617	1.2008	1.0902	-0.3587	-0.12993	0.98828	0.37572	1.3929	-0.4312	0.72414	0.55091	1.126	-1.0792	-0.2615	-0.21298	-2.2959	1.5079	2.819	0.034277	0.52163	-0.22484	0.61979	-0.37983	-0.10178	1.6182	-0.84723	-0.57588	-0.075913	-0.13247	1.4393	2.0313	-0.9782	-0.64102	0.52048	-0.3807	1.9929	1.6359	0.55902	0.56364	-0.3384	0.76365	1.1274	0.14157	1.9281	0.67064	-0.11011
0.56636	1.0966	-0.39816	-0.085463	2.3733	-0.47392	0.94634	0.81816	1.589	0.52601	-2.4652	-1.0047	0.51174	0.25777	1.9624	1.4063	0.49683	0.082831	-1.5485	1.7115	-0.018144	-1.6989	0.281	-0.047472	-0.52074	0.41274	-0.63403	-1.3816	-1.7977	-0.57968	-0.54641	0.67324	-1.4297	0.060501	-1.2305	2.0795	-0.11697	1.2262	0.49494	0.90859	-1.1542	1.2576	1.4525	-2.0768	-0.17649	-0.65208	0.15653	-0.85023	0.27905	0.59709	0.24472	-0.11835	-1.2894	0.057564	-0.52093	-1.279	-0.056227	-0.20968	0.1921	0.99233
0.87978	1.3058	-0.72931	-0.86457	-0.094921	1.3832	1.3037	-0.12581	-0.59687	-1.5206	0.67184	0.18357	-1.1778	-0.33458	-1.8295	0.42999	-0.17399	1.6312	-1.3594	0.73491	-0.092738	-0.15485	0.48012	0.95982	-1.2293	1.4668	-1.361	-0.90947	-0.50909	0.61635	-1.2136	0.42393	0.26057	0.10502	0.50439	-1.2221	1.0076	0.11352	0.73005	-0.98351	0.052032	0.8776	1.0141	-0.084348	-1.8535	-1.0968	0.21863	0.79425	0.46312	-0.61263	2.2444	0.072348	0.86551	-0.4157	-1.1149	0.68525	1.0377	1.8222	-0.52899	-1.628
2.4692	0.26414	-1.1271	-0.55918	-0.80885	1.161	0.59211	0.24275	0.24048	-0.8215	0.99311	0.88071	-0.26113	-0.18471	-0.10173	-0.88704	0.74138	1.3922	2.4739	-0.15731	-1.4859	-0.46546	-1.6709	-1.269	-1.1525	-0.36106	-0.10113	-0.60782	1.1744	0.50332	0.57806	0.1728	0.13881	1.5675	-0.18776	-0.41433	1.7725	-2.5088	-0.45659	2.4304	-0.47145	-0.56033	-1.2265	0.79295	-2.1099	-0.7994	0.56698	-0.0014429	0.62392	0.12644	0.68087	-1.2874	0.21808	-1.5666	0.78328	-0.31057	0.65532	-0.53747	0.32864	1.0541
-3.0225	-1.8674	-1.8324	0.84859	0.40519	-0.70246	1.499	0.13779	-1.5868	-1.0191	-1.3852	0.70737	-0.60112	-1.1719	-0.57711	-0.83643	0.85297	0.47733	0.30232	1.2252	0.85506	-0.13308	1.3543	-0.018355	-0.7087	-1.373	1.1849	0.58172	-2.1433	0.42964	0.53903	-1.1262	1.0778	0.065229	-0.3462	-0.74732	0.67702	0.8493	0.46931	-0.23978	0.92099	-0.90688	0.14444	1.3964	-0.1897	-0.84384	1.9434	-0.24692	0.44162	-0.80361	0.28761	0.46702	0.0045616	0.32609	1.2046	-1.4041	0.20556	-1.9912	0.028409	1.9305
